"","state","state_code","state_name","county_code","county"
"1","AL","01","Alabama","001","Autauga County"
"2","AL","01","Alabama","003","Baldwin County"
"3","AL","01","Alabama","005","Barbour County"
"4","AL","01","Alabama","007","Bibb County"
"5","AL","01","Alabama","009","Blount County"
"6","AL","01","Alabama","011","Bullock County"
"7","AL","01","Alabama","013","Butler County"
"8","AL","01","Alabama","015","Calhoun County"
"9","AL","01","Alabama","017","Chambers County"
"10","AL","01","Alabama","019","Cherokee County"
"11","AL","01","Alabama","021","Chilton County"
"12","AL","01","Alabama","023","Choctaw County"
"13","AL","01","Alabama","025","Clarke County"
"14","AL","01","Alabama","027","Clay County"
"15","AL","01","Alabama","029","Cleburne County"
"16","AL","01","Alabama","031","Coffee County"
"17","AL","01","Alabama","033","Colbert County"
"18","AL","01","Alabama","035","Conecuh County"
"19","AL","01","Alabama","037","Coosa County"
"20","AL","01","Alabama","039","Covington County"
"21","AL","01","Alabama","041","Crenshaw County"
"22","AL","01","Alabama","043","Cullman County"
"23","AL","01","Alabama","045","Dale County"
"24","AL","01","Alabama","047","Dallas County"
"25","AL","01","Alabama","049","DeKalb County"
"26","AL","01","Alabama","051","Elmore County"
"27","AL","01","Alabama","053","Escambia County"
"28","AL","01","Alabama","055","Etowah County"
"29","AL","01","Alabama","057","Fayette County"
"30","AL","01","Alabama","059","Franklin County"
"31","AL","01","Alabama","061","Geneva County"
"32","AL","01","Alabama","063","Greene County"
"33","AL","01","Alabama","065","Hale County"
"34","AL","01","Alabama","067","Henry County"
"35","AL","01","Alabama","069","Houston County"
"36","AL","01","Alabama","071","Jackson County"
"37","AL","01","Alabama","073","Jefferson County"
"38","AL","01","Alabama","075","Lamar County"
"39","AL","01","Alabama","077","Lauderdale County"
"40","AL","01","Alabama","079","Lawrence County"
"41","AL","01","Alabama","081","Lee County"
"42","AL","01","Alabama","083","Limestone County"
"43","AL","01","Alabama","085","Lowndes County"
"44","AL","01","Alabama","087","Macon County"
"45","AL","01","Alabama","089","Madison County"
"46","AL","01","Alabama","091","Marengo County"
"47","AL","01","Alabama","093","Marion County"
"48","AL","01","Alabama","095","Marshall County"
"49","AL","01","Alabama","097","Mobile County"
"50","AL","01","Alabama","099","Monroe County"
"51","AL","01","Alabama","101","Montgomery County"
"52","AL","01","Alabama","103","Morgan County"
"53","AL","01","Alabama","105","Perry County"
"54","AL","01","Alabama","107","Pickens County"
"55","AL","01","Alabama","109","Pike County"
"56","AL","01","Alabama","111","Randolph County"
"57","AL","01","Alabama","113","Russell County"
"58","AL","01","Alabama","115","St. Clair County"
"59","AL","01","Alabama","117","Shelby County"
"60","AL","01","Alabama","119","Sumter County"
"61","AL","01","Alabama","121","Talladega County"
"62","AL","01","Alabama","123","Tallapoosa County"
"63","AL","01","Alabama","125","Tuscaloosa County"
"64","AL","01","Alabama","127","Walker County"
"65","AL","01","Alabama","129","Washington County"
"66","AL","01","Alabama","131","Wilcox County"
"67","AL","01","Alabama","133","Winston County"
"68","AK","02","Alaska","013","Aleutians East Borough"
"69","AK","02","Alaska","016","Aleutians West Census Area"
"70","AK","02","Alaska","020","Anchorage Municipality"
"71","AK","02","Alaska","050","Bethel Census Area"
"72","AK","02","Alaska","060","Bristol Bay Borough"
"3238","AK","02","Alaska","063","Chugach Census Area"
"3239","AK","02","Alaska","066","Copper River Census Area"
"73","AK","02","Alaska","068","Denali Borough"
"74","AK","02","Alaska","070","Dillingham Census Area"
"75","AK","02","Alaska","090","Fairbanks North Star Borough"
"76","AK","02","Alaska","100","Haines Borough"
"77","AK","02","Alaska","105","Hoonah-Angoon Census Area"
"78","AK","02","Alaska","110","Juneau City and Borough"
"79","AK","02","Alaska","122","Kenai Peninsula Borough"
"80","AK","02","Alaska","130","Ketchikan Gateway Borough"
"81","AK","02","Alaska","150","Kodiak Island Borough"
"3237","AK","02","Alaska","158","Kusilvak Census Area"
"82","AK","02","Alaska","164","Lake and Peninsula Borough"
"83","AK","02","Alaska","170","Matanuska-Susitna Borough"
"84","AK","02","Alaska","180","Nome Census Area"
"85","AK","02","Alaska","185","North Slope Borough"
"86","AK","02","Alaska","188","Northwest Arctic Borough"
"87","AK","02","Alaska","195","Petersburg Census Area"
"88","AK","02","Alaska","198","Prince of Wales-Hyder Census Area"
"3240","AK","02","Alaska","201","Prince of Wales-Outer Ketchikan Census Area"
"89","AK","02","Alaska","220","Sitka City and Borough"
"90","AK","02","Alaska","230","Skagway Municipality"
"3244","AK","02","Alaska","231","Skagway-Yakutat-Angoon Census Area"
"3241","AK","02","Alaska","232","Skagway-Hoonah-Angoon Census Area"
"91","AK","02","Alaska","240","Southeast Fairbanks Census Area"
"92","AK","02","Alaska","261","Valdez-Cordova Census Area"
"93","AK","02","Alaska","270","Wade Hampton Census Area"
"94","AK","02","Alaska","275","Wrangell City and Borough"
"3242","AK","02","Alaska","280","Wrangell-Petersburg Census Area"
"95","AK","02","Alaska","282","Yakutat City and Borough"
"96","AK","02","Alaska","290","Yukon-Koyukuk Census Area"
"97","AZ","04","Arizona","001","Apache County"
"98","AZ","04","Arizona","003","Cochise County"
"99","AZ","04","Arizona","005","Coconino County"
"100","AZ","04","Arizona","007","Gila County"
"101","AZ","04","Arizona","009","Graham County"
"102","AZ","04","Arizona","011","Greenlee County"
"103","AZ","04","Arizona","012","La Paz County"
"104","AZ","04","Arizona","013","Maricopa County"
"105","AZ","04","Arizona","015","Mohave County"
"106","AZ","04","Arizona","017","Navajo County"
"107","AZ","04","Arizona","019","Pima County"
"108","AZ","04","Arizona","021","Pinal County"
"109","AZ","04","Arizona","023","Santa Cruz County"
"110","AZ","04","Arizona","025","Yavapai County"
"111","AZ","04","Arizona","027","Yuma County"
"112","AR","05","Arkansas","001","Arkansas County"
"113","AR","05","Arkansas","003","Ashley County"
"114","AR","05","Arkansas","005","Baxter County"
"115","AR","05","Arkansas","007","Benton County"
"116","AR","05","Arkansas","009","Boone County"
"117","AR","05","Arkansas","011","Bradley County"
"118","AR","05","Arkansas","013","Calhoun County"
"119","AR","05","Arkansas","015","Carroll County"
"120","AR","05","Arkansas","017","Chicot County"
"121","AR","05","Arkansas","019","Clark County"
"122","AR","05","Arkansas","021","Clay County"
"123","AR","05","Arkansas","023","Cleburne County"
"124","AR","05","Arkansas","025","Cleveland County"
"125","AR","05","Arkansas","027","Columbia County"
"126","AR","05","Arkansas","029","Conway County"
"127","AR","05","Arkansas","031","Craighead County"
"128","AR","05","Arkansas","033","Crawford County"
"129","AR","05","Arkansas","035","Crittenden County"
"130","AR","05","Arkansas","037","Cross County"
"131","AR","05","Arkansas","039","Dallas County"
"132","AR","05","Arkansas","041","Desha County"
"133","AR","05","Arkansas","043","Drew County"
"134","AR","05","Arkansas","045","Faulkner County"
"135","AR","05","Arkansas","047","Franklin County"
"136","AR","05","Arkansas","049","Fulton County"
"137","AR","05","Arkansas","051","Garland County"
"138","AR","05","Arkansas","053","Grant County"
"139","AR","05","Arkansas","055","Greene County"
"140","AR","05","Arkansas","057","Hempstead County"
"141","AR","05","Arkansas","059","Hot Spring County"
"142","AR","05","Arkansas","061","Howard County"
"143","AR","05","Arkansas","063","Independence County"
"144","AR","05","Arkansas","065","Izard County"
"145","AR","05","Arkansas","067","Jackson County"
"146","AR","05","Arkansas","069","Jefferson County"
"147","AR","05","Arkansas","071","Johnson County"
"148","AR","05","Arkansas","073","Lafayette County"
"149","AR","05","Arkansas","075","Lawrence County"
"150","AR","05","Arkansas","077","Lee County"
"151","AR","05","Arkansas","079","Lincoln County"
"152","AR","05","Arkansas","081","Little River County"
"153","AR","05","Arkansas","083","Logan County"
"154","AR","05","Arkansas","085","Lonoke County"
"155","AR","05","Arkansas","087","Madison County"
"156","AR","05","Arkansas","089","Marion County"
"157","AR","05","Arkansas","091","Miller County"
"158","AR","05","Arkansas","093","Mississippi County"
"159","AR","05","Arkansas","095","Monroe County"
"160","AR","05","Arkansas","097","Montgomery County"
"161","AR","05","Arkansas","099","Nevada County"
"162","AR","05","Arkansas","101","Newton County"
"163","AR","05","Arkansas","103","Ouachita County"
"164","AR","05","Arkansas","105","Perry County"
"165","AR","05","Arkansas","107","Phillips County"
"166","AR","05","Arkansas","109","Pike County"
"167","AR","05","Arkansas","111","Poinsett County"
"168","AR","05","Arkansas","113","Polk County"
"169","AR","05","Arkansas","115","Pope County"
"170","AR","05","Arkansas","117","Prairie County"
"171","AR","05","Arkansas","119","Pulaski County"
"172","AR","05","Arkansas","121","Randolph County"
"173","AR","05","Arkansas","123","St. Francis County"
"174","AR","05","Arkansas","125","Saline County"
"175","AR","05","Arkansas","127","Scott County"
"176","AR","05","Arkansas","129","Searcy County"
"177","AR","05","Arkansas","131","Sebastian County"
"178","AR","05","Arkansas","133","Sevier County"
"179","AR","05","Arkansas","135","Sharp County"
"180","AR","05","Arkansas","137","Stone County"
"181","AR","05","Arkansas","139","Union County"
"182","AR","05","Arkansas","141","Van Buren County"
"183","AR","05","Arkansas","143","Washington County"
"184","AR","05","Arkansas","145","White County"
"185","AR","05","Arkansas","147","Woodruff County"
"186","AR","05","Arkansas","149","Yell County"
"187","CA","06","California","001","Alameda County"
"188","CA","06","California","003","Alpine County"
"189","CA","06","California","005","Amador County"
"190","CA","06","California","007","Butte County"
"191","CA","06","California","009","Calaveras County"
"192","CA","06","California","011","Colusa County"
"193","CA","06","California","013","Contra Costa County"
"194","CA","06","California","015","Del Norte County"
"195","CA","06","California","017","El Dorado County"
"196","CA","06","California","019","Fresno County"
"197","CA","06","California","021","Glenn County"
"198","CA","06","California","023","Humboldt County"
"199","CA","06","California","025","Imperial County"
"200","CA","06","California","027","Inyo County"
"201","CA","06","California","029","Kern County"
"202","CA","06","California","031","Kings County"
"203","CA","06","California","033","Lake County"
"204","CA","06","California","035","Lassen County"
"205","CA","06","California","037","Los Angeles County"
"206","CA","06","California","039","Madera County"
"207","CA","06","California","041","Marin County"
"208","CA","06","California","043","Mariposa County"
"209","CA","06","California","045","Mendocino County"
"210","CA","06","California","047","Merced County"
"211","CA","06","California","049","Modoc County"
"212","CA","06","California","051","Mono County"
"213","CA","06","California","053","Monterey County"
"214","CA","06","California","055","Napa County"
"215","CA","06","California","057","Nevada County"
"216","CA","06","California","059","Orange County"
"217","CA","06","California","061","Placer County"
"218","CA","06","California","063","Plumas County"
"219","CA","06","California","065","Riverside County"
"220","CA","06","California","067","Sacramento County"
"221","CA","06","California","069","San Benito County"
"222","CA","06","California","071","San Bernardino County"
"223","CA","06","California","073","San Diego County"
"224","CA","06","California","075","San Francisco County"
"225","CA","06","California","077","San Joaquin County"
"226","CA","06","California","079","San Luis Obispo County"
"227","CA","06","California","081","San Mateo County"
"228","CA","06","California","083","Santa Barbara County"
"229","CA","06","California","085","Santa Clara County"
"230","CA","06","California","087","Santa Cruz County"
"231","CA","06","California","089","Shasta County"
"232","CA","06","California","091","Sierra County"
"233","CA","06","California","093","Siskiyou County"
"234","CA","06","California","095","Solano County"
"235","CA","06","California","097","Sonoma County"
"236","CA","06","California","099","Stanislaus County"
"237","CA","06","California","101","Sutter County"
"238","CA","06","California","103","Tehama County"
"239","CA","06","California","105","Trinity County"
"240","CA","06","California","107","Tulare County"
"241","CA","06","California","109","Tuolumne County"
"242","CA","06","California","111","Ventura County"
"243","CA","06","California","113","Yolo County"
"244","CA","06","California","115","Yuba County"
"245","CO","08","Colorado","001","Adams County"
"246","CO","08","Colorado","003","Alamosa County"
"247","CO","08","Colorado","005","Arapahoe County"
"248","CO","08","Colorado","007","Archuleta County"
"249","CO","08","Colorado","009","Baca County"
"250","CO","08","Colorado","011","Bent County"
"251","CO","08","Colorado","013","Boulder County"
"252","CO","08","Colorado","014","Broomfield County"
"253","CO","08","Colorado","015","Chaffee County"
"254","CO","08","Colorado","017","Cheyenne County"
"255","CO","08","Colorado","019","Clear Creek County"
"256","CO","08","Colorado","021","Conejos County"
"257","CO","08","Colorado","023","Costilla County"
"258","CO","08","Colorado","025","Crowley County"
"259","CO","08","Colorado","027","Custer County"
"260","CO","08","Colorado","029","Delta County"
"261","CO","08","Colorado","031","Denver County"
"262","CO","08","Colorado","033","Dolores County"
"263","CO","08","Colorado","035","Douglas County"
"264","CO","08","Colorado","037","Eagle County"
"265","CO","08","Colorado","039","Elbert County"
"266","CO","08","Colorado","041","El Paso County"
"267","CO","08","Colorado","043","Fremont County"
"268","CO","08","Colorado","045","Garfield County"
"269","CO","08","Colorado","047","Gilpin County"
"270","CO","08","Colorado","049","Grand County"
"271","CO","08","Colorado","051","Gunnison County"
"272","CO","08","Colorado","053","Hinsdale County"
"273","CO","08","Colorado","055","Huerfano County"
"274","CO","08","Colorado","057","Jackson County"
"275","CO","08","Colorado","059","Jefferson County"
"276","CO","08","Colorado","061","Kiowa County"
"277","CO","08","Colorado","063","Kit Carson County"
"278","CO","08","Colorado","065","Lake County"
"279","CO","08","Colorado","067","La Plata County"
"280","CO","08","Colorado","069","Larimer County"
"281","CO","08","Colorado","071","Las Animas County"
"282","CO","08","Colorado","073","Lincoln County"
"283","CO","08","Colorado","075","Logan County"
"284","CO","08","Colorado","077","Mesa County"
"285","CO","08","Colorado","079","Mineral County"
"286","CO","08","Colorado","081","Moffat County"
"287","CO","08","Colorado","083","Montezuma County"
"288","CO","08","Colorado","085","Montrose County"
"289","CO","08","Colorado","087","Morgan County"
"290","CO","08","Colorado","089","Otero County"
"291","CO","08","Colorado","091","Ouray County"
"292","CO","08","Colorado","093","Park County"
"293","CO","08","Colorado","095","Phillips County"
"294","CO","08","Colorado","097","Pitkin County"
"295","CO","08","Colorado","099","Prowers County"
"296","CO","08","Colorado","101","Pueblo County"
"297","CO","08","Colorado","103","Rio Blanco County"
"298","CO","08","Colorado","105","Rio Grande County"
"299","CO","08","Colorado","107","Routt County"
"300","CO","08","Colorado","109","Saguache County"
"301","CO","08","Colorado","111","San Juan County"
"302","CO","08","Colorado","113","San Miguel County"
"303","CO","08","Colorado","115","Sedgwick County"
"304","CO","08","Colorado","117","Summit County"
"305","CO","08","Colorado","119","Teller County"
"306","CO","08","Colorado","121","Washington County"
"307","CO","08","Colorado","123","Weld County"
"308","CO","08","Colorado","125","Yuma County"
"309","CT","09","Connecticut","001","Fairfield County"
"310","CT","09","Connecticut","003","Hartford County"
"311","CT","09","Connecticut","005","Litchfield County"
"312","CT","09","Connecticut","007","Middlesex County"
"313","CT","09","Connecticut","009","New Haven County"
"314","CT","09","Connecticut","011","New London County"
"315","CT","09","Connecticut","013","Tolland County"
"316","CT","09","Connecticut","015","Windham County"
"13931","CT","09","Connecticut","110","Capitol"
"13941","CT","09","Connecticut","120","Greater Bridgeport"
"13951","CT","09","Connecticut","130","Lower Connecticut River Valley"
"13961","CT","09","Connecticut","140","Naugatuck Valley"
"13971","CT","09","Connecticut","150","Northeastern Connecticut"
"13981","CT","09","Connecticut","160","Northwest Hills"
"13991","CT","09","Connecticut","170","South Central Connecticut"
"14001","CT","09","Connecticut","180","Southeastern Connecticut"
"14011","CT","09","Connecticut","190","Western Connecticut"
"317","DE","10","Delaware","001","Kent County"
"318","DE","10","Delaware","003","New Castle County"
"319","DE","10","Delaware","005","Sussex County"
"320","DC","11","District of Columbia","001","District of Columbia"
"321","FL","12","Florida","001","Alachua County"
"322","FL","12","Florida","003","Baker County"
"323","FL","12","Florida","005","Bay County"
"324","FL","12","Florida","007","Bradford County"
"325","FL","12","Florida","009","Brevard County"
"326","FL","12","Florida","011","Broward County"
"327","FL","12","Florida","013","Calhoun County"
"328","FL","12","Florida","015","Charlotte County"
"329","FL","12","Florida","017","Citrus County"
"330","FL","12","Florida","019","Clay County"
"331","FL","12","Florida","021","Collier County"
"332","FL","12","Florida","023","Columbia County"
"3245","FL","12","Florida","025","Dade County"
"333","FL","12","Florida","027","DeSoto County"
"334","FL","12","Florida","029","Dixie County"
"335","FL","12","Florida","031","Duval County"
"336","FL","12","Florida","033","Escambia County"
"337","FL","12","Florida","035","Flagler County"
"338","FL","12","Florida","037","Franklin County"
"339","FL","12","Florida","039","Gadsden County"
"340","FL","12","Florida","041","Gilchrist County"
"341","FL","12","Florida","043","Glades County"
"342","FL","12","Florida","045","Gulf County"
"343","FL","12","Florida","047","Hamilton County"
"344","FL","12","Florida","049","Hardee County"
"345","FL","12","Florida","051","Hendry County"
"346","FL","12","Florida","053","Hernando County"
"347","FL","12","Florida","055","Highlands County"
"348","FL","12","Florida","057","Hillsborough County"
"349","FL","12","Florida","059","Holmes County"
"350","FL","12","Florida","061","Indian River County"
"351","FL","12","Florida","063","Jackson County"
"352","FL","12","Florida","065","Jefferson County"
"353","FL","12","Florida","067","Lafayette County"
"354","FL","12","Florida","069","Lake County"
"355","FL","12","Florida","071","Lee County"
"356","FL","12","Florida","073","Leon County"
"357","FL","12","Florida","075","Levy County"
"358","FL","12","Florida","077","Liberty County"
"359","FL","12","Florida","079","Madison County"
"360","FL","12","Florida","081","Manatee County"
"361","FL","12","Florida","083","Marion County"
"362","FL","12","Florida","085","Martin County"
"363","FL","12","Florida","086","Miami-Dade County"
"364","FL","12","Florida","087","Monroe County"
"365","FL","12","Florida","089","Nassau County"
"366","FL","12","Florida","091","Okaloosa County"
"367","FL","12","Florida","093","Okeechobee County"
"368","FL","12","Florida","095","Orange County"
"369","FL","12","Florida","097","Osceola County"
"370","FL","12","Florida","099","Palm Beach County"
"371","FL","12","Florida","101","Pasco County"
"372","FL","12","Florida","103","Pinellas County"
"373","FL","12","Florida","105","Polk County"
"374","FL","12","Florida","107","Putnam County"
"375","FL","12","Florida","109","St. Johns County"
"376","FL","12","Florida","111","St. Lucie County"
"377","FL","12","Florida","113","Santa Rosa County"
"378","FL","12","Florida","115","Sarasota County"
"379","FL","12","Florida","117","Seminole County"
"380","FL","12","Florida","119","Sumter County"
"381","FL","12","Florida","121","Suwannee County"
"382","FL","12","Florida","123","Taylor County"
"383","FL","12","Florida","125","Union County"
"384","FL","12","Florida","127","Volusia County"
"385","FL","12","Florida","129","Wakulla County"
"386","FL","12","Florida","131","Walton County"
"387","FL","12","Florida","133","Washington County"
"388","GA","13","Georgia","001","Appling County"
"389","GA","13","Georgia","003","Atkinson County"
"390","GA","13","Georgia","005","Bacon County"
"391","GA","13","Georgia","007","Baker County"
"392","GA","13","Georgia","009","Baldwin County"
"393","GA","13","Georgia","011","Banks County"
"394","GA","13","Georgia","013","Barrow County"
"395","GA","13","Georgia","015","Bartow County"
"396","GA","13","Georgia","017","Ben Hill County"
"397","GA","13","Georgia","019","Berrien County"
"398","GA","13","Georgia","021","Bibb County"
"399","GA","13","Georgia","023","Bleckley County"
"400","GA","13","Georgia","025","Brantley County"
"401","GA","13","Georgia","027","Brooks County"
"402","GA","13","Georgia","029","Bryan County"
"403","GA","13","Georgia","031","Bulloch County"
"404","GA","13","Georgia","033","Burke County"
"405","GA","13","Georgia","035","Butts County"
"406","GA","13","Georgia","037","Calhoun County"
"407","GA","13","Georgia","039","Camden County"
"408","GA","13","Georgia","043","Candler County"
"409","GA","13","Georgia","045","Carroll County"
"410","GA","13","Georgia","047","Catoosa County"
"411","GA","13","Georgia","049","Charlton County"
"412","GA","13","Georgia","051","Chatham County"
"413","GA","13","Georgia","053","Chattahoochee County"
"414","GA","13","Georgia","055","Chattooga County"
"415","GA","13","Georgia","057","Cherokee County"
"416","GA","13","Georgia","059","Clarke County"
"417","GA","13","Georgia","061","Clay County"
"418","GA","13","Georgia","063","Clayton County"
"419","GA","13","Georgia","065","Clinch County"
"420","GA","13","Georgia","067","Cobb County"
"421","GA","13","Georgia","069","Coffee County"
"422","GA","13","Georgia","071","Colquitt County"
"423","GA","13","Georgia","073","Columbia County"
"424","GA","13","Georgia","075","Cook County"
"425","GA","13","Georgia","077","Coweta County"
"426","GA","13","Georgia","079","Crawford County"
"427","GA","13","Georgia","081","Crisp County"
"428","GA","13","Georgia","083","Dade County"
"429","GA","13","Georgia","085","Dawson County"
"430","GA","13","Georgia","087","Decatur County"
"431","GA","13","Georgia","089","DeKalb County"
"432","GA","13","Georgia","091","Dodge County"
"433","GA","13","Georgia","093","Dooly County"
"434","GA","13","Georgia","095","Dougherty County"
"435","GA","13","Georgia","097","Douglas County"
"436","GA","13","Georgia","099","Early County"
"437","GA","13","Georgia","101","Echols County"
"438","GA","13","Georgia","103","Effingham County"
"439","GA","13","Georgia","105","Elbert County"
"440","GA","13","Georgia","107","Emanuel County"
"441","GA","13","Georgia","109","Evans County"
"442","GA","13","Georgia","111","Fannin County"
"443","GA","13","Georgia","113","Fayette County"
"444","GA","13","Georgia","115","Floyd County"
"445","GA","13","Georgia","117","Forsyth County"
"446","GA","13","Georgia","119","Franklin County"
"447","GA","13","Georgia","121","Fulton County"
"448","GA","13","Georgia","123","Gilmer County"
"449","GA","13","Georgia","125","Glascock County"
"450","GA","13","Georgia","127","Glynn County"
"451","GA","13","Georgia","129","Gordon County"
"452","GA","13","Georgia","131","Grady County"
"453","GA","13","Georgia","133","Greene County"
"454","GA","13","Georgia","135","Gwinnett County"
"455","GA","13","Georgia","137","Habersham County"
"456","GA","13","Georgia","139","Hall County"
"457","GA","13","Georgia","141","Hancock County"
"458","GA","13","Georgia","143","Haralson County"
"459","GA","13","Georgia","145","Harris County"
"460","GA","13","Georgia","147","Hart County"
"461","GA","13","Georgia","149","Heard County"
"462","GA","13","Georgia","151","Henry County"
"463","GA","13","Georgia","153","Houston County"
"464","GA","13","Georgia","155","Irwin County"
"465","GA","13","Georgia","157","Jackson County"
"466","GA","13","Georgia","159","Jasper County"
"467","GA","13","Georgia","161","Jeff Davis County"
"468","GA","13","Georgia","163","Jefferson County"
"469","GA","13","Georgia","165","Jenkins County"
"470","GA","13","Georgia","167","Johnson County"
"471","GA","13","Georgia","169","Jones County"
"472","GA","13","Georgia","171","Lamar County"
"473","GA","13","Georgia","173","Lanier County"
"474","GA","13","Georgia","175","Laurens County"
"475","GA","13","Georgia","177","Lee County"
"476","GA","13","Georgia","179","Liberty County"
"477","GA","13","Georgia","181","Lincoln County"
"478","GA","13","Georgia","183","Long County"
"479","GA","13","Georgia","185","Lowndes County"
"480","GA","13","Georgia","187","Lumpkin County"
"481","GA","13","Georgia","189","McDuffie County"
"482","GA","13","Georgia","191","McIntosh County"
"483","GA","13","Georgia","193","Macon County"
"484","GA","13","Georgia","195","Madison County"
"485","GA","13","Georgia","197","Marion County"
"486","GA","13","Georgia","199","Meriwether County"
"487","GA","13","Georgia","201","Miller County"
"488","GA","13","Georgia","205","Mitchell County"
"489","GA","13","Georgia","207","Monroe County"
"490","GA","13","Georgia","209","Montgomery County"
"491","GA","13","Georgia","211","Morgan County"
"492","GA","13","Georgia","213","Murray County"
"493","GA","13","Georgia","215","Muscogee County"
"494","GA","13","Georgia","217","Newton County"
"495","GA","13","Georgia","219","Oconee County"
"496","GA","13","Georgia","221","Oglethorpe County"
"497","GA","13","Georgia","223","Paulding County"
"498","GA","13","Georgia","225","Peach County"
"499","GA","13","Georgia","227","Pickens County"
"500","GA","13","Georgia","229","Pierce County"
"501","GA","13","Georgia","231","Pike County"
"502","GA","13","Georgia","233","Polk County"
"503","GA","13","Georgia","235","Pulaski County"
"504","GA","13","Georgia","237","Putnam County"
"505","GA","13","Georgia","239","Quitman County"
"506","GA","13","Georgia","241","Rabun County"
"507","GA","13","Georgia","243","Randolph County"
"508","GA","13","Georgia","245","Richmond County"
"509","GA","13","Georgia","247","Rockdale County"
"510","GA","13","Georgia","249","Schley County"
"511","GA","13","Georgia","251","Screven County"
"512","GA","13","Georgia","253","Seminole County"
"513","GA","13","Georgia","255","Spalding County"
"514","GA","13","Georgia","257","Stephens County"
"515","GA","13","Georgia","259","Stewart County"
"516","GA","13","Georgia","261","Sumter County"
"517","GA","13","Georgia","263","Talbot County"
"518","GA","13","Georgia","265","Taliaferro County"
"519","GA","13","Georgia","267","Tattnall County"
"520","GA","13","Georgia","269","Taylor County"
"521","GA","13","Georgia","271","Telfair County"
"522","GA","13","Georgia","273","Terrell County"
"523","GA","13","Georgia","275","Thomas County"
"524","GA","13","Georgia","277","Tift County"
"525","GA","13","Georgia","279","Toombs County"
"526","GA","13","Georgia","281","Towns County"
"527","GA","13","Georgia","283","Treutlen County"
"528","GA","13","Georgia","285","Troup County"
"529","GA","13","Georgia","287","Turner County"
"530","GA","13","Georgia","289","Twiggs County"
"531","GA","13","Georgia","291","Union County"
"532","GA","13","Georgia","293","Upson County"
"533","GA","13","Georgia","295","Walker County"
"534","GA","13","Georgia","297","Walton County"
"535","GA","13","Georgia","299","Ware County"
"536","GA","13","Georgia","301","Warren County"
"537","GA","13","Georgia","303","Washington County"
"538","GA","13","Georgia","305","Wayne County"
"539","GA","13","Georgia","307","Webster County"
"540","GA","13","Georgia","309","Wheeler County"
"541","GA","13","Georgia","311","White County"
"542","GA","13","Georgia","313","Whitfield County"
"543","GA","13","Georgia","315","Wilcox County"
"544","GA","13","Georgia","317","Wilkes County"
"545","GA","13","Georgia","319","Wilkinson County"
"546","GA","13","Georgia","321","Worth County"
"547","HI","15","Hawaii","001","Hawaii County"
"548","HI","15","Hawaii","003","Honolulu County"
"549","HI","15","Hawaii","005","Kalawao County"
"550","HI","15","Hawaii","007","Kauai County"
"551","HI","15","Hawaii","009","Maui County"
"552","ID","16","Idaho","001","Ada County"
"553","ID","16","Idaho","003","Adams County"
"554","ID","16","Idaho","005","Bannock County"
"555","ID","16","Idaho","007","Bear Lake County"
"556","ID","16","Idaho","009","Benewah County"
"557","ID","16","Idaho","011","Bingham County"
"558","ID","16","Idaho","013","Blaine County"
"559","ID","16","Idaho","015","Boise County"
"560","ID","16","Idaho","017","Bonner County"
"561","ID","16","Idaho","019","Bonneville County"
"562","ID","16","Idaho","021","Boundary County"
"563","ID","16","Idaho","023","Butte County"
"564","ID","16","Idaho","025","Camas County"
"565","ID","16","Idaho","027","Canyon County"
"566","ID","16","Idaho","029","Caribou County"
"567","ID","16","Idaho","031","Cassia County"
"568","ID","16","Idaho","033","Clark County"
"569","ID","16","Idaho","035","Clearwater County"
"570","ID","16","Idaho","037","Custer County"
"571","ID","16","Idaho","039","Elmore County"
"572","ID","16","Idaho","041","Franklin County"
"573","ID","16","Idaho","043","Fremont County"
"574","ID","16","Idaho","045","Gem County"
"575","ID","16","Idaho","047","Gooding County"
"576","ID","16","Idaho","049","Idaho County"
"577","ID","16","Idaho","051","Jefferson County"
"578","ID","16","Idaho","053","Jerome County"
"579","ID","16","Idaho","055","Kootenai County"
"580","ID","16","Idaho","057","Latah County"
"581","ID","16","Idaho","059","Lemhi County"
"582","ID","16","Idaho","061","Lewis County"
"583","ID","16","Idaho","063","Lincoln County"
"584","ID","16","Idaho","065","Madison County"
"585","ID","16","Idaho","067","Minidoka County"
"586","ID","16","Idaho","069","Nez Perce County"
"587","ID","16","Idaho","071","Oneida County"
"588","ID","16","Idaho","073","Owyhee County"
"589","ID","16","Idaho","075","Payette County"
"590","ID","16","Idaho","077","Power County"
"591","ID","16","Idaho","079","Shoshone County"
"592","ID","16","Idaho","081","Teton County"
"593","ID","16","Idaho","083","Twin Falls County"
"594","ID","16","Idaho","085","Valley County"
"595","ID","16","Idaho","087","Washington County"
"596","IL","17","Illinois","001","Adams County"
"597","IL","17","Illinois","003","Alexander County"
"598","IL","17","Illinois","005","Bond County"
"599","IL","17","Illinois","007","Boone County"
"600","IL","17","Illinois","009","Brown County"
"601","IL","17","Illinois","011","Bureau County"
"602","IL","17","Illinois","013","Calhoun County"
"603","IL","17","Illinois","015","Carroll County"
"604","IL","17","Illinois","017","Cass County"
"605","IL","17","Illinois","019","Champaign County"
"606","IL","17","Illinois","021","Christian County"
"607","IL","17","Illinois","023","Clark County"
"608","IL","17","Illinois","025","Clay County"
"609","IL","17","Illinois","027","Clinton County"
"610","IL","17","Illinois","029","Coles County"
